cnpj_fundo,grupo_economico,data_competencia,codigo_ativo,ticker,descricao_ativo,tipo_ativo,qtd_vendida,valor_venda,qtd_comprada,valor_compra,qtd_posicao_final,valor_mercado,valor_custo,emissor_ligado,rentabilidade,tipo_movimentacao
54.518.783/0001-29,BTG PACTUAL,2025-10-31,LIGHD3,IGHD3,DEB,Debênture simples,0.0,0.0,0.0,0.0,596.0,25233.23,0.0,N,2523323.0,NEUTRO
54.518.783/0001-29,BTG PACTUAL,2025-10-31,MEZ511,,DEB,Debênture simples,0.0,0.0,0.0,0.0,454.0,522543.91,0.0,N,52254391.0,NEUTRO
54.518.783/0001-29,BTG PACTUAL,2025-10-31,MOVI27,MOVI27,DEB,Debênture simples,0.0,0.0,0.0,0.0,13.0,13035.24,0.0,N,1303524.0,NEUTRO
54.518.783/0001-29,BTG PACTUAL,2025-10-31,MOVIA3,OVIA3,DEB,Debênture simples,0.0,0.0,0.0,0.0,184.0,185829.24,0.0,N,18582924.0,NEUTRO
54.518.783/0001-29,BTG PACTUAL,2025-10-31,MSGT12,MSGT12,DEB,Debênture simples,0.0,0.0,0.0,0.0,681.0,609054.56,0.0,N,60905456.00000001,NEUTRO
54.518.783/0001-29,BTG PACTUAL,2025-10-31,MVLV16,MVLV16,DEB,Debênture simples,0.0,0.0,0.0,0.0,57.0,88772.55,0.0,N,8877255.0,NEUTRO
54.518.783/0001-29,BTG PACTUAL,2025-10-31,MVLV19,MVLV19,DEB,Debênture simples,0.0,0.0,0.0,0.0,67.0,67414.58,0.0,N,6741458.0,NEUTRO
54.518.783/0001-29,BTG PACTUAL,2025-10-31,NEOE16,NEOE16,DEB,Debênture simples,0.0,0.0,0.0,0.0,71.0,94000.3,0.0,N,9400030.0,NEUTRO
54.518.783/0001-29,BTG PACTUAL,2025-10-31,NEOE26,NEOE26,DEB,Debênture simples,0.0,0.0,0.0,0.0,239.0,223453.35,0.0,N,22345335.0,NEUTRO
54.518.783/0001-29,BTG PACTUAL,2025-10-31,NMCH11,NMCH11,DEB,Debênture simples,0.0,0.0,0.0,0.0,1326.0,1417210.47,0.0,N,141721047.0,NEUTRO
54.518.783/0001-29,BTG PACTUAL,2025-10-31,NRTB11,NRTB11,DEB,Debênture simples,0.0,0.0,0.0,0.0,200.0,59014.11,0.0,N,5901411.0,NEUTRO
54.518.783/0001-29,BTG PACTUAL,2025-10-31,NTEN11,NTEN11,DEB,Debênture simples,0.0,0.0,0.0,0.0,602.0,678650.6,0.0,N,67865060.0,NEUTRO
54.518.783/0001-29,BTG PACTUAL,2025-10-31,OMGE41,OMGE41,DEB,Debênture simples,0.0,0.0,0.0,0.0,157.0,216107.03,0.0,N,21610703.0,NEUTRO
54.518.783/0001-29,BTG PACTUAL,2025-10-31,ONCO19,ONCO19,DEB,Debênture simples,0.0,0.0,0.0,0.0,183.0,120429.26,0.0,N,12042926.0,NEUTRO
54.518.783/0001-29,BTG PACTUAL,2025-10-31,ONCO29,ONCO29,DEB,Debênture simples,0.0,0.0,0.0,0.0,32.0,21367.84,0.0,N,2136784.0,NEUTRO
54.518.783/0001-29,BTG PACTUAL,2025-10-31,ORIG12,ORIG12,DEB,Debênture simples,0.0,0.0,0.0,0.0,597.0,610682.06,0.0,N,61068206.00000001,NEUTRO
54.518.783/0001-29,BTG PACTUAL,2025-10-31,ORIG21,ORIG21,DEB,Debênture simples,0.0,0.0,0.0,0.0,144.0,143534.34,0.0,N,14353434.0,NEUTRO
54.518.783/0001-29,BTG PACTUAL,2025-10-31,PCHSA9,CHSA9,DEB,Debênture simples,0.0,0.0,0.0,0.0,1920.0,197894.1,0.0,N,19789410.0,NEUTRO
54.518.783/0001-29,BTG PACTUAL,2025-10-31,PEJA11,PEJA11,DEB,Debênture simples,0.0,0.0,0.0,0.0,147.0,169552.18,0.0,N,16955218.0,NEUTRO
54.518.783/0001-29,BTG PACTUAL,2025-10-31,PEJA22,PEJA22,DEB,Debênture simples,0.0,0.0,0.0,0.0,561.0,576901.39,0.0,N,57690139.0,NEUTRO
54.518.783/0001-29,BTG PACTUAL,2025-10-31,PLSB1A,PLSB1,DEB,Debênture simples,0.0,0.0,0.0,0.0,807.0,902054.58,0.0,N,90205458.0,NEUTRO
54.518.783/0001-29,BTG PACTUAL,2025-10-31,RAIZ23,RAIZ23,DEB,Debênture simples,0.0,0.0,0.0,0.0,23.0,14837.07,0.0,N,1483707.0,NEUTRO
54.518.783/0001-29,BTG PACTUAL,2025-10-31,RESA15,RESA15,DEB,Debênture simples,0.0,0.0,0.0,0.0,2.0,2223.73,0.0,N,222373.0,NEUTRO
54.518.783/0001-29,BTG PACTUAL,2025-10-31,RLMS13,RLMS13,DEB,Debênture simples,0.0,0.0,0.0,0.0,680.0,707085.09,0.0,N,70708509.0,NEUTRO
54.518.783/0001-29,BTG PACTUAL,2025-10-31,RMSA12,RMSA12,DEB,Debênture simples,0.0,0.0,0.0,0.0,229.0,297685.74,0.0,N,29768574.0,NEUTRO
54.518.783/0001-29,BTG PACTUAL,2025-10-31,RPTA14,RPTA14,DEB,Debênture simples,0.0,0.0,0.0,0.0,1560.0,1627339.29,0.0,N,162733929.0,NEUTRO
54.518.783/0001-29,BTG PACTUAL,2025-10-31,RRRP13,RRRP13,DEB,Debênture simples,0.0,0.0,0.0,0.0,1138.0,1264040.65,0.0,N,126404064.99999999,NEUTRO
54.518.783/0001-29,BTG PACTUAL,2025-10-31,SABP12,SABP12,DEB,Debênture simples,0.0,0.0,0.0,0.0,239.0,272291.15,0.0,N,27229115.000000004,NEUTRO
54.518.783/0001-29,BTG PACTUAL,2025-10-31,TAEEA7,AEEA7,DEB,Debênture simples,0.0,0.0,0.0,0.0,89.0,99123.92,0.0,N,9912392.0,NEUTRO
54.518.783/0001-29,BTG PACTUAL,2025-10-31,TEPA11,TEPA11,DEB,Debênture simples,0.0,0.0,0.0,0.0,8.0,8861.86,0.0,N,886186.0,NEUTRO
54.518.783/0001-29,BTG PACTUAL,2025-10-31,TEPA12,TEPA12,DEB,Debênture simples,0.0,0.0,0.0,0.0,780.0,862731.74,0.0,N,86273174.0,NEUTRO
54.518.783/0001-29,BTG PACTUAL,2025-10-31,TEPA13,TEPA13,DEB,Debênture simples,0.0,0.0,0.0,0.0,261.0,288339.4,0.0,N,28833940.000000004,NEUTRO
54.518.783/0001-29,BTG PACTUAL,2025-10-31,TIMS12,TIMS12,DEB,Debênture simples,0.0,0.0,0.0,0.0,338.0,419982.38,0.0,N,41998238.0,NEUTRO
54.518.783/0001-29,BTG PACTUAL,2025-10-31,TRRG12,TRRG12,DEB,Debênture simples,0.0,0.0,0.0,0.0,96.0,105652.5,0.0,N,10565250.0,NEUTRO
54.518.783/0001-29,BTG PACTUAL,2025-10-31,TUPW11,TUPW11,DEB,Debênture simples,0.0,0.0,0.0,0.0,252.0,249140.48,0.0,N,24914048.0,NEUTRO
54.518.783/0001-29,BTG PACTUAL,2025-10-31,TUPW21,TUPW21,DEB,Debênture simples,0.0,0.0,0.0,0.0,475.0,465296.13,0.0,N,46529613.0,NEUTRO
54.518.783/0001-29,BTG PACTUAL,2025-10-31,TVVH11,TVVH11,DEB,Debênture simples,0.0,0.0,0.0,0.0,208.0,187124.63,0.0,N,18712463.0,NEUTRO
54.518.783/0001-29,BTG PACTUAL,2025-10-31,UNEG11,UNEG11,DEB,Debênture simples,0.0,0.0,0.0,0.0,734.0,849618.06,0.0,N,84961806.0,NEUTRO
54.518.783/0001-29,BTG PACTUAL,2025-10-31,VALE38,VALE38,DEB,Debênture simples,0.0,0.0,0.0,0.0,4.0,2685.19,0.0,N,268519.0,NEUTRO
54.518.783/0001-29,BTG PACTUAL,2025-10-31,VALED1,ALED1,DEB,Debênture simples,0.0,0.0,0.0,0.0,247.0,253640.75,0.0,N,25364075.0,NEUTRO
54.518.783/0001-29,BTG PACTUAL,2025-10-31,VAMO23,VAMO23,DEB,Debênture simples,0.0,0.0,0.0,0.0,185.0,191083.11,0.0,N,19108311.0,NEUTRO
54.518.783/0001-29,BTG PACTUAL,2025-10-31,VAMO24,VAMO24,DEB,Debênture simples,0.0,0.0,0.0,0.0,323.0,319436.9,0.0,N,31943690.000000004,NEUTRO
54.518.783/0001-29,BTG PACTUAL,2025-10-31,VERO25,VERO25,DEB,Debênture simples,0.0,0.0,0.0,0.0,419.0,422435.35,0.0,N,42243535.0,NEUTRO
54.518.783/0001-29,BTG PACTUAL,2025-10-31,VLIM15,VLIM15,DEB,Debênture simples,0.0,0.0,0.0,0.0,153.0,156638.4,0.0,N,15663840.0,NEUTRO
54.518.783/0001-29,BTG PACTUAL,2025-10-31,VLME11,VLME11,DEB,Debênture simples,0.0,0.0,0.0,0.0,184.0,146532.95,0.0,N,14653295.000000002,NEUTRO
54.518.783/0001-29,BTG PACTUAL,2025-10-31,VLME12,VLME12,DEB,Debênture simples,0.0,0.0,0.0,0.0,8.0,7102.48,0.0,N,710248.0,NEUTRO
54.518.783/0001-29,BTG PACTUAL,2025-10-31,VVEO15,VVEO15,DEB,Debênture simples,0.0,0.0,0.0,0.0,2.0,1362.73,0.0,N,136273.0,NEUTRO
54.518.783/0001-29,BTG PACTUAL,2025-10-31,VVEO16,VVEO16,DEB,Debênture simples,0.0,0.0,0.0,0.0,63.0,37439.15,0.0,N,3743915.0,NEUTRO
54.518.783/0001-29,BTG PACTUAL,2025-10-31,WETE11,WETE11,DEB,Debênture simples,0.0,0.0,0.0,0.0,509.0,340769.61,0.0,N,34076961.0,NEUTRO
54.518.783/0001-29,BTG PACTUAL,2025-10-31,ONCO3,ONCO3,ONCOCLINICAS ON      NM,Ação ordinária,0.0,0.0,0.0,0.0,29698.0,64444.66,0.0,N,6444466.0,NEUTRO
54.558.737/0001-53,BRADESCO,2025-10-31,AURE12,AURE12,DEB,Debênture simples,0.0,0.0,0.0,0.0,2034.0,2051707.45,0.0,N,205170745.0,NEUTRO
54.558.737/0001-53,BRADESCO,2025-10-31,VLIM15,VLIM15,DEB,Debênture simples,0.0,0.0,0.0,0.0,1166.0,1193727.97,0.0,N,119372797.0,NEUTRO
54.558.737/0001-53,BRADESCO,2025-10-31,VALE48,VALE48,DEB,Debênture simples,0.0,0.0,0.0,0.0,158.0,210537.04,0.0,N,21053704.0,NEUTRO
54.558.737/0001-53,BRADESCO,2025-10-31,TRRG12,TRRG12,DEB,Debênture simples,0.0,0.0,0.0,0.0,1108.0,1219405.96,0.0,N,121940596.0,NEUTRO
54.558.737/0001-53,BRADESCO,2025-10-31,EGIE27,EGIE27,DEB,Debênture simples,0.0,0.0,0.0,0.0,300.0,433143.46,0.0,N,43314346.0,NEUTRO
54.558.737/0001-53,BRADESCO,2025-10-31,RIS412,,DEB,Debênture simples,0.0,0.0,0.0,0.0,18500.0,198039.63,0.0,N,19803963.0,NEUTRO
54.558.737/0001-53,BRADESCO,2025-10-31,RISP12,RISP12,DEB,Debênture simples,0.0,0.0,0.0,0.0,31500.0,336120.62,0.0,N,33612062.0,NEUTRO
54.558.737/0001-53,BRADESCO,2025-10-31,SBSPE3,BSPE3,DEB,Debênture simples,0.0,0.0,0.0,0.0,836.0,945477.45,0.0,N,94547745.0,NEUTRO
54.558.737/0001-53,BRADESCO,2025-10-31,RUMOA3,UMOA3,DEB,Debênture simples,0.0,0.0,0.0,0.0,437.0,558540.77,0.0,N,55854077.0,NEUTRO
54.558.737/0001-53,BRADESCO,2025-10-31,CRTR12,CRTR12,DEB,Debênture simples,0.0,0.0,0.0,0.0,143.0,148307.49,0.0,N,14830749.0,NEUTRO
54.558.737/0001-53,BRADESCO,2025-10-31,MRSAC1,RSAC1,DEB,Debênture simples,0.0,0.0,0.0,0.0,1000.0,1035455.28,0.0,N,103545528.0,NEUTRO
54.558.737/0001-53,BRADESCO,2025-10-31,MRSAA1,RSAA1,DEB,Debênture simples,0.0,0.0,0.0,0.0,33.0,34267.92,0.0,N,3426792.0,NEUTRO
54.558.737/0001-53,BRADESCO,2025-10-31,IVIAA0,VIAA0,DEB,Debênture simples,0.0,0.0,0.0,0.0,672.0,692844.57,0.0,N,69284457.0,NEUTRO
54.558.737/0001-53,BRADESCO,2025-10-31,GASC18,GASC18,DEB,Debênture simples,0.0,0.0,0.0,0.0,756.0,784258.33,0.0,N,78425833.0,NEUTRO
54.558.737/0001-53,BRADESCO,2025-10-31,EGIEA4,GIEA4,DEB,Debênture simples,0.0,0.0,0.0,0.0,351.0,412182.11,0.0,N,41218211.0,NEUTRO
54.558.737/0001-53,BRADESCO,2025-10-31,EGIEA1,GIEA1,DEB,Debênture simples,0.0,0.0,0.0,0.0,896.0,973995.26,0.0,N,97399526.0,NEUTRO
54.558.737/0001-53,BRADESCO,2025-10-31,EGIE19,EGIE19,DEB,Debênture simples,0.0,0.0,0.0,0.0,246.0,169349.12,0.0,N,16934912.0,NEUTRO
54.558.737/0001-53,BRADESCO,2025-10-31,ENEVA0,NEVA0,DEB,Debênture simples,0.0,0.0,0.0,0.0,1220.0,1259293.02,0.0,N,125929302.0,NEUTRO
54.558.737/0001-53,BRADESCO,2025-10-31,CESE32,CESE32,DEB,Debênture simples,0.0,0.0,0.0,0.0,1522.0,1705147.53,0.0,N,170514753.0,NEUTRO
54.558.737/0001-53,BRADESCO,2025-10-31,ENGIC0,NGIC0,DEB,Debênture simples,0.0,0.0,0.0,0.0,964.0,971459.06,0.0,N,97145906.0,NEUTRO
54.558.737/0001-53,BRADESCO,2025-10-31,ENGIB0,NGIB0,DEB,Debênture simples,0.0,0.0,0.0,0.0,550.0,561568.31,0.0,N,56156831.00000001,NEUTRO
54.558.737/0001-53,BRADESCO,2025-10-31,SAELB3,AELB3,DEB,Debênture simples,0.0,0.0,0.0,0.0,2135.0,2157123.01,0.0,N,215712300.99999997,NEUTRO
54.558.737/0001-53,BRADESCO,2025-10-31,ELTE12,ELTE12,DEBENTURES SIMPLES,Debênture simples,0.0,0.0,0.0,0.0,1658.0,1614799.37,0.0,N,161479937.0,NEUTRO
54.558.737/0001-53,BRADESCO,2025-10-31,ELTN15,ELTN15,DEB,Debênture simples,0.0,0.0,0.0,0.0,508.0,525657.61,0.0,N,52565761.0,NEUTRO
54.558.737/0001-53,BRADESCO,2025-10-31,EKTT11,EKTT11,DEB,Debênture simples,0.0,0.0,0.0,0.0,1656.0,1823745.42,0.0,N,182374542.0,NEUTRO
54.558.737/0001-53,BRADESCO,2025-10-31,ERDVC4,RDVC4,DEB,Debênture simples,0.0,0.0,0.0,0.0,1028.0,1089977.09,0.0,N,108997709.00000001,NEUTRO
54.558.737/0001-53,BRADESCO,2025-10-31,ERDVB4,RDVB4,DEB,Debênture simples,0.0,0.0,0.0,0.0,402.0,423322.16,0.0,N,42332216.0,NEUTRO
54.558.737/0001-53,BRADESCO,2025-10-31,ERDVA4,RDVA4,DEB,Debênture simples,0.0,0.0,0.0,0.0,253.0,263157.89,0.0,N,26315789.0,NEUTRO
54.558.737/0001-53,BRADESCO,2025-10-31,TRPLB7,RPLB7,DEB,Debênture simples,0.0,0.0,0.0,0.0,634.0,641249.66,0.0,N,64124966.0,NEUTRO
54.558.737/0001-53,BRADESCO,2025-10-31,PALFB6,ALFB6,DEB,Debênture simples,0.0,0.0,0.0,0.0,618.0,662891.72,0.0,N,66289172.0,NEUTRO
54.558.737/0001-53,BRADESCO,2025-10-31,CHSF13,CHSF13,DEB,Debênture simples,0.0,0.0,0.0,0.0,1629.0,1743655.25,0.0,N,174365525.0,NEUTRO
54.558.737/0001-53,BRADESCO,2025-10-31,CTGE15,CTGE15,DEB,Debênture simples,0.0,0.0,0.0,0.0,582.0,602490.36,0.0,N,60249036.0,NEUTRO
54.558.737/0001-53,BRADESCO,2025-10-31,CERT11,CERT11,DEB,Debênture simples,0.0,0.0,0.0,0.0,540.0,598785.53,0.0,N,59878553.0,NEUTRO
54.558.737/0001-53,BRADESCO,2025-10-31,CMGDB0,MGDB0,DEB,Debênture simples,0.0,0.0,0.0,0.0,30.0,30616.07,0.0,N,3061607.0,NEUTRO
54.558.737/0001-53,BRADESCO,2025-10-31,EQPA18,EQPA18,DEB,Debênture simples,0.0,0.0,0.0,0.0,347.0,378523.48,0.0,N,37852348.0,NEUTRO
54.558.737/0001-53,BRADESCO,2025-10-31,CGOS34,CGOS34,DEB,Debênture simples,0.0,0.0,0.0,0.0,70.0,73221.87,0.0,N,7322187.0,NEUTRO
54.558.737/0001-53,BRADESCO,2025-10-31,CGOS24,CGOS24,DEB,Debênture simples,0.0,0.0,0.0,0.0,1911.0,2016859.58,0.0,N,201685958.0,NEUTRO
54.558.737/0001-53,BRADESCO,2025-10-31,CEAP14,CEAP14,DEB,Debênture simples,0.0,0.0,0.0,0.0,1206.0,1282609.1,0.0,N,128260910.00000001,NEUTRO
54.558.737/0001-53,BRADESCO,2025-10-31,CCROB6,CROB6,DEB,Debênture simples,0.0,0.0,0.0,0.0,559.0,655689.38,0.0,N,65568938.0,NEUTRO
54.558.737/0001-53,BRADESCO,2025-10-31,ALUP18,ALUP18,DEB,Debênture simples,0.0,0.0,0.0,0.0,630.0,639406.61,0.0,N,63940661.0,NEUTRO
54.558.737/0001-53,BRADESCO,2025-10-31,AESOA1,ESOA1,DEB,Debênture simples,0.0,0.0,0.0,0.0,1223.0,1254567.1,0.0,N,125456710.00000001,NEUTRO
54.558.737/0001-53,BRADESCO,2025-10-31,RDORB9,DORB9,DEB,Debênture simples,0.0,0.0,0.0,0.0,538.0,573039.73,0.0,N,57303973.0,NEUTRO
54.558.737/0001-53,BRADESCO,2025-10-31,RENTE4,ENTE4,DEB,Debênture simples,0.0,0.0,0.0,0.0,801.0,839015.67,0.0,N,83901567.0,NEUTRO
54.558.737/0001-53,BRADESCO,2025-10-31,RENTD1,ENTD1,DEB,Debênture simples,0.0,0.0,0.0,0.0,645.0,703001.38,0.0,N,70300138.0,NEUTRO
54.558.737/0001-53,BRADESCO,2025-10-31,FLLH13,FLLH13,DEB,Debênture simples,0.0,0.0,0.0,0.0,71.0,61982.51,0.0,N,6198251.0,NEUTRO
54.601.837/0001-15,BANCO DO BRASIL,2025-10-31,CCROB6,CROB6,DEB,Debênture simples,0.0,0.0,0.0,0.0,1450.0,1700369.06,0.0,N,170036906.0,NEUTRO
54.601.837/0001-15,BANCO DO BRASIL,2025-10-31,CLAG13,CLAG13,DEB,Debênture simples,0.0,0.0,0.0,0.0,500.0,611495.73,0.0,N,61149573.0,NEUTRO
54.601.837/0001-15,BANCO DO BRASIL,2025-10-31,CSMGA6,SMGA6,DEB,Debênture simples,0.0,0.0,0.0,0.0,600.0,528168.93,0.0,N,52816893.00000001,NEUTRO
54.601.837/0001-15,BANCO DO BRASIL,2025-10-31,SBSPE9,BSPE9,DEB,Debênture simples,0.0,0.0,0.0,0.0,600.0,706073.64,0.0,N,70607364.0,NEUTRO
54.601.837/0001-15,BANCO DO BRASIL,2025-10-31,RSAN44,RSAN44,DEB,Debênture simples,0.0,0.0,0.0,0.0,600.0,631556.51,0.0,N,63155651.0,NEUTRO
54.601.837/0001-15,BANCO DO BRASIL,2025-10-31,RUMOA5,UMOA5,DEB,Debênture simples,0.0,0.0,0.0,0.0,1000.0,1168712.47,0.0,N,116871247.0,NEUTRO
54.601.837/0001-15,BANCO DO BRASIL,2025-10-31,AESLA7,ESLA7,DEB,Debênture simples,0.0,0.0,0.0,0.0,978.0,981868.27,0.0,N,98186827.0,NEUTRO
54.601.837/0001-15,BANCO DO BRASIL,2025-10-31,CESPA3,ESPA3,DEB,Debênture simples,0.0,0.0,0.0,0.0,4500.0,4525601.6,0.0,N,452560159.99999994,NEUTRO
54.601.837/0001-15,BANCO DO BRASIL,2025-10-31,CGOS16,CGOS16,DEB,Debênture simples,0.0,0.0,0.0,0.0,984.0,1009976.46,0.0,N,100997646.0,NEUTRO
54.601.837/0001-15,BANCO DO BRASIL,2025-10-31,CPLD29,CPLD29,DEB,Debênture simples,0.0,0.0,0.0,0.0,972.0,1009569.69,0.0,N,100956969.0,NEUTRO
54.601.837/0001-15,BANCO DO BRASIL,2025-10-31,JALL13,JALL13,DEB,Debênture simples,0.0,0.0,0.0,0.0,500.0,544609.6,0.0,N,54460960.0,NEUTRO
54.601.837/0001-15,BANCO DO BRASIL,2025-10-31,ELET14,ELET14,DEB,Debênture simples,0.0,0.0,0.0,0.0,1692.0,1816518.15,0.0,N,181651815.0,NEUTRO
54.601.837/0001-15,BANCO DO BRASIL,2025-10-31,MRSAB1,RSAB1,DEB,Debênture simples,0.0,0.0,0.0,0.0,927.0,960396.62,0.0,N,96039662.0,NEUTRO
54.601.837/0001-15,BANCO DO BRASIL,2025-10-31,MRSAC1,RSAC1,DEB,Debênture simples,0.0,0.0,0.0,0.0,1500.0,1553182.4,0.0,N,155318240.0,NEUTRO
54.601.837/0001-15,BANCO DO BRASIL,2025-10-31,TAEEC4,AEEC4,DEB,Debênture simples,0.0,0.0,0.0,0.0,1500.0,1577988.91,0.0,N,157798891.0,NEUTRO
54.601.837/0001-15,BANCO DO BRASIL,2025-10-31,CGOS34,CGOS34,DEB,Debênture simples,0.0,0.0,0.0,0.0,1485.0,1553349.8,0.0,N,155334980.0,NEUTRO
54.601.837/0001-15,BANCO DO BRASIL,2025-10-31,PALFB3,ALFB3,DEB,Debênture simples,0.0,0.0,0.0,0.0,2876.0,2976863.81,0.0,N,297686381.0,NEUTRO
54.601.837/0001-15,BANCO DO BRASIL,2025-10-31,RRRP13,RRRP13,DEB,Debênture simples,0.0,0.0,0.0,0.0,2500.0,2776890.44,0.0,N,277689044.0,NEUTRO
54.601.837/0001-15,BANCO DO BRASIL,2025-10-31,TRPLB4,RPLB4,DEB,Debênture simples,0.0,0.0,0.0,0.0,1905.0,2003489.5,0.0,N,200348950.0,NEUTRO
54.601.837/0001-15,BANCO DO BRASIL,2025-10-31,CEEBB7,EEBB7,DEB,Debênture simples,0.0,0.0,0.0,0.0,2420.0,2544222.5,0.0,N,254422250.0,NEUTRO
54.601.837/0001-15,BANCO DO BRASIL,2025-10-31,CEPEB3,EPEB3,DEB,Debênture simples,0.0,0.0,0.0,0.0,2413.0,2536798.13,0.0,N,253679813.0,NEUTRO
54.601.837/0001-15,BANCO DO BRASIL,2025-10-31,EGIEA1,GIEA1,DEB,Debênture simples,0.0,0.0,0.0,0.0,1910.0,2076262.74,0.0,N,207626274.0,NEUTRO
54.602.844/0001-31,BANCO DO BRASIL,2025-10-31,CPFGA2,PFGA2,DEB,Debênture simples,0.0,0.0,0.0,0.0,920.0,1042103.3,0.0,N,104210330.0,NEUTRO
54.602.844/0001-31,BANCO DO BRASIL,2025-10-31,CTEE2B,CTEE2,DEB,Debênture simples,0.0,0.0,0.0,0.0,2638.0,2946383.29,0.0,N,294638329.0,NEUTRO
54.602.844/0001-31,BANCO DO BRASIL,2025-10-31,EGIEA0,GIEA0,DEB,Debênture simples,0.0,0.0,0.0,0.0,1495.0,1527283.94,0.0,N,152728394.0,NEUTRO
54.602.844/0001-31,BANCO DO BRASIL,2025-10-31,CESPA2,ESPA2,DEB,Debênture simples,0.0,0.0,0.0,0.0,4220.0,5302321.82,0.0,N,530232182.0,NEUTRO
54.602.844/0001-31,BANCO DO BRASIL,2025-10-31,ELET23,ELET23,DEB,Debênture simples,0.0,0.0,0.0,0.0,5793.0,6784249.34,0.0,N,678424934.0,NEUTRO
54.602.844/0001-31,BANCO DO BRASIL,2025-10-31,CPGT28,CPGT28,DEB,Debênture simples,0.0,0.0,0.0,0.0,1749.0,1977999.29,0.0,N,197799929.0,NEUTRO
54.602.844/0001-31,BANCO DO BRASIL,2025-10-31,ENEVA0,NEVA0,DEB,Debênture simples,0.0,0.0,0.0,0.0,2000.0,2064414.26,0.0,N,206441426.0,NEUTRO
54.602.844/0001-31,BANCO DO BRASIL,2025-10-31,ENEVB0,NEVB0,DEB,Debênture simples,0.0,0.0,0.0,0.0,800.0,824138.62,0.0,N,82413862.0,NEUTRO
54.602.844/0001-31,BANCO DO BRASIL,2025-10-31,PETR26,PETR26,DEB,Debênture simples,0.0,0.0,0.0,0.0,3935.0,5305122.6,0.0,N,530512259.99999994,NEUTRO
54.602.844/0001-31,BANCO DO BRASIL,2025-10-31,CPFPA9,PFPA9,DEB,Debênture simples,0.0,0.0,0.0,0.0,810.0,869245.63,0.0,N,86924563.0,NEUTRO
54.602.844/0001-31,BANCO DO BRASIL,2025-10-31,GASC28,GASC28,DEB,Debênture simples,0.0,0.0,0.0,0.0,4977.0,5226123.9,0.0,N,522612390.00000006,NEUTRO
54.602.844/0001-31,BANCO DO BRASIL,2025-10-31,GASC25,GASC25,DEB,Debênture simples,0.0,0.0,0.0,0.0,961.0,929775.87,0.0,N,92977587.0,NEUTRO
54.602.844/0001-31,BANCO DO BRASIL,2025-10-31,CESPA3,ESPA3,DEB,Debênture simples,0.0,0.0,0.0,0.0,3827.0,3848772.74,0.0,N,384877274.0,NEUTRO
54.602.844/0001-31,BANCO DO BRASIL,2025-10-31,CSNAA5,SNAA5,DEB,Debênture simples,0.0,0.0,0.0,0.0,1000.0,954337.6,0.0,N,95433760.0,NEUTRO
54.602.844/0001-31,BANCO DO BRASIL,2025-10-31,ELTN15,ELTN15,DEB,Debênture simples,0.0,0.0,0.0,0.0,2113.0,2186446.34,0.0,N,218644634.0,NEUTRO
54.602.844/0001-31,BANCO DO BRASIL,2025-10-31,ENEV32,ENEV32,DEB,Debênture simples,0.0,0.0,0.0,0.0,1113.0,1524549.55,0.0,N,152454955.0,NEUTRO
54.602.844/0001-31,BANCO DO BRASIL,2025-10-31,SUZBC1,UZBC1,DEB,Debênture simples,0.0,0.0,0.0,0.0,3000.0,3085312.73,0.0,N,308531273.0,NEUTRO
54.602.844/0001-31,BANCO DO BRASIL,2025-10-31,VALED1,ALED1,DEB,Debênture simples,0.0,0.0,0.0,0.0,1653.0,1697442.85,0.0,N,169744285.0,NEUTRO
54.602.844/0001-31,BANCO DO BRASIL,2025-10-31,CHSF13,CHSF13,DEB,Debênture simples,0.0,0.0,0.0,0.0,4811.0,5149618.53,0.0,N,514961853.0,NEUTRO
54.602.844/0001-31,BANCO DO BRASIL,2025-10-31,EGIE29,EGIE29,DEB,Debênture simples,0.0,0.0,0.0,0.0,439.0,576003.31,0.0,N,57600331.00000001,NEUTRO
54.602.844/0001-31,BANCO DO BRASIL,2025-10-31,RUMOB7,UMOB7,DEB,Debênture simples,0.0,0.0,0.0,0.0,2845.0,3020224.14,0.0,N,302022414.0,NEUTRO
54.602.844/0001-31,BANCO DO BRASIL,2025-10-31,ELET14,ELET14,DEB,Debênture simples,0.0,0.0,0.0,0.0,2816.0,3023235.89,0.0,N,302323589.0,NEUTRO
54.602.844/0001-31,BANCO DO BRASIL,2025-10-31,ELET24,ELET24,DEB,Debênture simples,0.0,0.0,0.0,0.0,1630.0,1684236.49,0.0,N,168423649.0,NEUTRO
54.602.844/0001-31,BANCO DO BRASIL,2025-10-31,MRSAB1,RSAB1,DEB,Debênture simples,0.0,0.0,0.0,0.0,940.0,973864.96,0.0,N,97386496.0,NEUTRO
54.602.844/0001-31,BANCO DO BRASIL,2025-10-31,MRSAC1,RSAC1,DEB,Debênture simples,0.0,0.0,0.0,0.0,1876.0,1942513.45,0.0,N,194251345.0,NEUTRO
54.602.844/0001-31,BANCO DO BRASIL,2025-10-31,SUZBA0,UZBA0,DEB,Debênture simples,0.0,0.0,0.0,0.0,968.0,1005792.51,0.0,N,100579251.0,NEUTRO
54.602.844/0001-31,BANCO DO BRASIL,2025-10-31,TAEEC4,AEEC4,DEB,Debênture simples,0.0,0.0,0.0,0.0,1880.0,1977746.1,0.0,N,197774610.0,NEUTRO
